"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
272413,"December 29, 2014",Oklahoma,"Oklahoma City","1500 block of SE 44th Street",1,0,N/A
270934,"December 29, 2014","District of Columbia",Washington,"600 block of Division Ave NE",1,0,N/A
271410,"December 29, 2014",Kansas,Haysville,"7800 block of South Broadway",1,0,N/A
271851,"December 29, 2014",Florida,Clearwater,"910 Woodlawn St.",1,0,N/A
272376,"December 29, 2014",Louisiana,"New Orleans","1400 block of Kerlerec Street",1,0,N/A
271840,"December 29, 2014",Florida,"Saint Augustine","173 Summerhill Cir",2,0,N/A
271361,"December 29, 2014",Louisiana,"New Orleans","3200 block of Ptolemy Street",1,0,N/A
271280,"December 29, 2014",Alabama,Odenville,"200 block of Pleasant Valley Road",1,0,N/A
271805,"December 29, 2014",Arkansas,Sherwood,"17413 Batesville Pike",1,0,N/A
270585,"December 29, 2014",Kentucky,Richmond,"Wayne Drive",1,0,N/A
270693,"December 29, 2014","North Carolina",Charlotte,"3600 block of Wheatley Avenue",1,0,N/A
271422,"December 29, 2014",Illinois,Venice,"1200 block of Oriole",1,0,N/A
271199,"December 29, 2014",Alabama,Safford,N/A,1,0,N/A
272120,"December 29, 2014",Mississippi,Natchez,"Prentiss Street",1,0,N/A
271170,"December 29, 2014",Michigan,Inkster,"Beech and Harriet",1,0,N/A
272812,"December 29, 2014",Florida,Rockledge,N/A,1,0,N/A
271037,"December 29, 2014",Indiana,"Fort Wayne","600 block of McKinnie Avenue",1,0,N/A
272968,"December 29, 2014",Minnesota,Minneapolis,"12500 block of 50th Ave N",2,0,N/A
270596,"December 29, 2014",Indiana,Indianapolis,"3100 block of East 10th Street",1,0,N/A
271136,"December 29, 2014",California,Seaside,"Military Avenue and Fremont Boulevard",1,1,N/A
271095,"December 29, 2014",Florida,Tallahassee,"800 block of Dover Street",1,0,N/A
270557,"December 29, 2014","West Virginia",Charleston,"Greenwood Ave",1,1,N/A
270843,"December 29, 2014",Michigan,Detroit,"11200 block of Roxbury St",1,0,N/A
271900,"December 29, 2014",Texas,"San Antonio","5900 block of Stoney Creek",1,0,N/A
271547,"December 29, 2014",California,Paradise,"200 block of Good View Drive",1,0,N/A
272239,"December 29, 2014",Georgia,Atlanta,"1624 Norman Dr",1,0,N/A
271295,"December 29, 2014",Alabama,Huntsville,"3115 Hale Dr SW",2,0,N/A
270962,"December 29, 2014",Texas,Houston,"600 block of Turner",1,0,N/A
271029,"December 29, 2014",Georgia,Decatur,"100 block of Pine Tree Cir",1,0,N/A
271126,"December 29, 2014",California,Sacramento,"4700 block of 50th Ave",1,0,N/A
272151,"December 29, 2014",Pennsylvania,Braddock,"1100 block of Rebecca Ave",1,2,N/A
271106,"December 29, 2014",California,Berkeley,"1941 San Pablo Avenue",1,1,N/A
270926,"December 29, 2014","New York",Brooklyn,"29 McClancy Place",1,1,N/A
270916,"December 29, 2014",Missouri,Wellston,"Wellston Place and Rockbrook Avenue",1,0,N/A
279904,"December 29, 2014",Florida,Ocala,N/A,1,0,N/A
270708,"December 29, 2014",Oklahoma,Tulsa,"16th and S. 129th E. Avenue",1,0,N/A
271412,"December 29, 2014",Missouri,"Saint Louis","4100 block of Enright",1,0,N/A
270706,"December 28, 2014",Pennsylvania,"New Castle","50 block of Kenneth Ave",1,0,N/A
270320,"December 28, 2014",Florida,Jacksonville,"McDuff Avenue and McQuade Road",1,0,N/A
270128,"December 28, 2014",Missouri,"Kansas City","151 East 13th Street",1,0,N/A
270503,"December 28, 2014",Pennsylvania,Daisytown,"McGirts Road",1,0,N/A
280252,"December 28, 2014",Pennsylvania,Allentown,N/A,1,0,N/A
270829,"December 28, 2014","New York",Buffalo,"200 block of Peach Street",1,0,N/A
271349,"December 28, 2014",Louisiana,Shreveport,"4900 block of Mansfield Road",1,1,N/A
270246,"December 28, 2014",Utah,"Stansbury Park","Aberdeen Lane and Merion Drive",1,0,N/A
270890,"December 28, 2014","New York",Manhattan,"78 Catherine Street",1,0,N/A
270632,"December 28, 2014",Maryland,Baltimore,"2300 block of McCulloh Street",1,0,N/A
270845,"December 28, 2014","New York",Freeport,"Colonial Avenue",1,0,N/A
271384,"December 28, 2014",Mississippi,Tylertown,"Kirklin Road",1,0,N/A
270690,"December 28, 2014",Louisiana,Violet,"2300 block of Licciardi Lane",1,0,N/A
270936,"December 28, 2014","District of Columbia",Washington,"1300 block of Southern Ave SE",2,0,N/A
270514,"December 28, 2014",Tennessee,Memphis,"1800 block of Corning Avenue",1,0,N/A
276484,"December 28, 2014",Pennsylvania,"New Castle",N/A,1,0,N/A
270057,"December 28, 2014",Indiana,"South Bend","400 block of S. 25th Street",1,0,N/A
272852,"December 28, 2014",Florida,Miami,"Southwest Seventh Avenue and Southwest Third Street",1,0,N/A
269987,"December 28, 2014",Illinois,Chicago,"900 block of North Lockwood",1,0,N/A
270418,"December 28, 2014",Illinois,Chicago,"5100 block of South May Street",2,1,N/A
269993,"December 28, 2014",Michigan,Detroit,"1600 block of Glendale",1,0,N/A
270068,"December 28, 2014",Indiana,Shelbyville,"Raleigh Boulevard",1,0,N/A
270554,"December 28, 2014",Virginia,Yorktown,"300 block of Monument Ct",2,0,N/A
270727,"December 28, 2014",California,"Inglewood (Lennox)","11100 block of S Inglewood Ave",1,0,N/A
270972,"December 28, 2014",Texas,Crowley,"200 block of Kennedy Dr",3,0,N/A
271122,"December 28, 2014",California,Watsonville,"Marchant and Maple Avenue",1,0,N/A
270031,"December 28, 2014",California,Torrance,"22800 block of Berendo Avenue",1,0,N/A
270014,"December 28, 2014",Florida,Jacksonville,"3700 block of University Club Boulevard",1,0,N/A
270656,"December 28, 2014",Louisiana,Youngsville,N/A,1,1,N/A
273419,"December 28, 2014",California,Oakland,"1000 block of Willow Street",1,0,N/A
270379,"December 28, 2014",Texas,Kilgore,"300 block of Rogers St.",1,0,N/A
270352,"December 28, 2014",Texas,"Corpus Christi","2800 block of Sacky",1,2,N/A
269975,"December 28, 2014",Ohio,Massillon,"511 Neale Ave. SW",1,1,N/A
270048,"December 28, 2014",California,Oakland,"1200 block of 52nd Avenue",1,1,N/A
270407,"December 28, 2014",California,"Hacienda Heights","14400 block of Clark Avenue",1,0,N/A
273265,"December 28, 2014","New York",Freeport,"Colonial Ave",1,0,N/A
270409,"December 28, 2014",Arizona,Prescott,"1200 block of Oxbow Dr",1,0,N/A
270327,"December 28, 2014",Texas,Spring,"5200 block of Gage Spring Court",1,0,N/A
270472,"December 28, 2014","North Carolina",Clayton,"1000 block of South Lombard Street",1,0,N/A
270385,"December 28, 2014",Texas,Carthage,"300 block of South Cook St.",1,0,N/A
270470,"December 28, 2014","North Carolina","Browns Summit","7301 Friendship Church Road",1,0,N/A
270309,"December 27, 2014",Missouri,"Kansas City","3600 block of 12th Street",1,0,N/A
269605,"December 27, 2014",Oklahoma,"Oklahoma City","3300 block of Southwest 51st Street",1,0,N/A
269598,"December 27, 2014",Kentucky,"Russell Springs","4248 KY-92",1,0,N/A
269707,"December 27, 2014",Missouri,"Kansas City","East 87th Street and Cambridge Avenue",1,1,N/A
270255,"December 27, 2014",Iowa,Marion,N/A,1,0,N/A
269679,"December 27, 2014",California,"Los Angeles","8800 block of South Figueroa Street",1,3,N/A
269671,"December 27, 2014",Arizona,Flagstaff,"804 W Clay Ave",2,0,N/A
270183,"December 27, 2014",Florida,Miami,"3883 Charles Terrace",1,1,N/A
269528,"December 27, 2014",Ohio,Cincinnati,"4061 President Drive",1,0,N/A
269576,"December 27, 2014",Virginia,Roanoke,"9th Street and Morehead Avenue SE",1,0,N/A
269643,"December 27, 2014","New Mexico",Albuquerque,"300 block of Washington Street NE",1,0,N/A
269638,"December 27, 2014",Indiana,Indianapolis,"2800 block of North Capitol Avenue",1,0,N/A
271260,"December 27, 2014","North Carolina",Wilmington,"Lake Branch Drive and East Lake Shore Drive",1,0,N/A
270122,"December 27, 2014",Alabama,Birmingham,"6600 block of Avenue N",1,2,N/A
269625,"December 27, 2014",Tennessee,Memphis,"6500 block of Lost Oak Drive",1,0,N/A
295301,"December 27, 2014",Texas,Abilene,"Musken St.",1,0,N/A
270105,"December 27, 2014",Alabama,Brundidge,"Henderson Street and Galloway Road",1,2,N/A
270670,"December 27, 2014","North Carolina",Albemarle,"1224 Beale Street",1,0,N/A
270518,"December 27, 2014",Ohio,Middletown,"2000 block of Queen Avenue",1,1,N/A
270733,"December 27, 2014",Wisconsin,Milwaukee,"6400 block of N. 73rd Street",1,0,N/A
270084,"December 27, 2014",Illinois,Chicago,"1500 block of East 73rd Place",1,0,N/A
269532,"December 27, 2014",Tennessee,Memphis,"1800 block of Denison Street",2,0,N/A
270458,"December 27, 2014","South Carolina","Lake City","McCutcheon Road",1,0,N/A
269500,"December 27, 2014",Illinois,Chicago,"5700 block of North Campbell Avenue",1,0,N/A
269583,"December 27, 2014",Michigan,Detroit,"8000 block of Kolb",1,0,N/A
269830,"December 27, 2014",Pennsylvania,California,"California Road",1,0,N/A
270023,"December 27, 2014",Alabama,"Holly Pond","Meadow Dr",1,0,N/A
269907,"December 27, 2014",Louisiana,Bastrop,"Summerlin Lane",1,0,N/A
270639,"December 27, 2014",Texas,Odessa,"400 S Dixie Blvd",1,2,N/A
269677,"December 27, 2014",Iowa,Traer,"Ridge Road",1,0,N/A
269851,"December 27, 2014",Indiana,Evansville,"Walnut St. and S. Kentucky Ave",1,0,N/A
269757,"December 27, 2014","New York",Rochester,"Herald and Carter Street",1,0,N/A
269805,"December 27, 2014",Louisiana,"New Orleans","3516 D'Hemecourt Street",1,0,N/A
270751,"December 27, 2014","North Carolina",Reidsville,"408 Vance St.",1,0,N/A
270317,"December 26, 2014",Montana,Libby,"Glendora Avenue",1,0,N/A
269774,"December 26, 2014","New Jersey",Newark,"500 block of Central Avenue",1,0,N/A
270680,"December 26, 2014","North Carolina",Orrum,"Highway 130",1,2,N/A
269751,"December 26, 2014",Maryland,Parkville,"8700 block of Loch Bend Drive",1,0,N/A
269213,"December 26, 2014",Arkansas,"Siloam Springs","Airport Road",1,0,N/A
270645,"December 26, 2014",Texas,Houston,"5100 block of Yellowstone",1,0,N/A
269194,"December 26, 2014",Tennessee,Memphis,"5900 block of Lichterman",1,0,N/A
269019,"December 26, 2014",Nevada,"Las Vegas","Cheyenne Avenue and Durango Drive",1,0,N/A
272234,"December 26, 2014",Mississippi,Purvis,"136 N Windridge Ln",2,0,N/A
269167,"December 26, 2014",Illinois,"East St. Louis","2500 block of Summit Avenue",1,3,N/A
270190,"December 26, 2014",Florida,Miami,"1200 block of NW 52nd Street",1,0,N/A
269164,"December 26, 2014",Florida,Cocoa,"School and Pineda streets",1,0,N/A
269162,"December 26, 2014",Missouri,"Saint Louis","5800 block of Plymouth",1,0,N/A
269921,"December 26, 2014",Illinois,Chicago,"300 block of East 47th",1,0,N/A
270649,"December 26, 2014",Texas,Houston,"5971 Bellfort",1,0,N/A
269072,"December 26, 2014","West Virginia",Cameron,"North Avenue",1,1,N/A
269383,"December 26, 2014",Indiana,Indianapolis,"31st Street and N. Olney Street",1,0,N/A
269640,"December 26, 2014",Georgia,Augusta,"E. Cedar Street and Japonica Street",1,0,N/A
270103,"December 26, 2014",Alabama,Selma,"300 block of Broad Street",1,0,N/A
269555,"December 26, 2014",Florida,Milton,"Dale Hall Rd",1,0,N/A
269066,"December 26, 2014",Ohio,Bedford,"600 block of Archer Road",1,0,N/A
270623,"December 26, 2014",Tennessee,Memphis,"2800 block of Kimball Avenue",1,0,N/A
269658,"December 26, 2014","North Carolina",Orrum,"18012 NC Highway 130 E",1,2,N/A
269828,"December 26, 2014",Pennsylvania,Knoxville,"Dove Way",1,0,N/A
268884,"December 26, 2014","North Carolina",Charlotte,"6900 block of Carmel Road",1,0,N/A
270017,"December 26, 2014",Florida,Jacksonville,"1200 block of West 27th St",2,0,N/A
270402,"December 26, 2014",California,Modesto,"1409 Mitchell Rd",1,0,N/A
360850,"December 26, 2014","North Carolina","Holly Ridge","South Green Street",1,0,N/A
276774,"December 26, 2014",Idaho,Blackfoot,N/A,1,0,N/A
271357,"December 26, 2014",Louisiana,Hahnville,"242 Joe Louis Ln",1,1,N/A
269210,"December 26, 2014","South Carolina",Columbia,"10 Berryhill Rd",1,1,N/A
272587,"December 26, 2014",Michigan,Detroit,"W. McNichols and Southfield",1,0,N/A
268968,"December 26, 2014",California,Planada,"2000 block of Fancher Street",1,1,N/A
268976,"December 26, 2014",Texas,Rhome,"12000 block of Carpenter Ln",1,0,N/A
269947,"December 26, 2014",Louisiana,"Baton Rouge","Washington Street",1,0,N/A
269923,"December 26, 2014",Louisiana,Shreveport,"200 block of Lake Street",1,2,N/A
269126,"December 26, 2014",Illinois,Chicago,"400 block of East Marquette Road",1,0,N/A
269124,"December 26, 2014",Texas,Houston,"10905 Bellaire Boulevard",1,0,N/A
268987,"December 26, 2014",Texas,"Texas City","FM 1765",1,0,N/A
269655,"December 26, 2014","South Carolina",Elgin,"121 Archer Avenue",2,0,N/A
269334,"December 26, 2014","New York",Cornhill,"Park Avenue and South Street",1,0,N/A
268876,"December 25, 2014",Florida,Jacksonville,"1200 block of 12th street",1,0,N/A
268802,"December 25, 2014",Georgia,Atlanta,"900 block of Mayson Turner Road",1,0,N/A
269025,"December 25, 2014",Kentucky,Frankfort,"Taylor Avenue",1,0,N/A
269147,"December 25, 2014",Florida,Miami,"467 NW 8th Street",1,2,N/A
268784,"December 25, 2014",Michigan,Detroit,"4100 block of Virginia Park",1,0,N/A
269075,"December 25, 2014",Georgia,Eastman,"5714 Anson Ave",1,0,N/A
268872,"December 25, 2014",Florida,Ocala,"6069 SW 131st Ln",3,0,N/A
270539,"December 25, 2014",Florida,Tampa,"3500 block of Bessie Coleman Boulevard",1,0,N/A
269190,"December 25, 2014",Arkansas,"Forrest City","688 Dawson Road",2,0,N/A
269041,"December 25, 2014",Kentucky,Lebanon,"Parkside Drive",1,0,N/A
269079,"December 25, 2014",Georgia,Eastman,"1196 Garrett Oxley Rd",1,0,N/A
268948,"December 25, 2014",Texas,"San Antonio","4200 block of First View Dr",1,0,N/A
268816,"December 25, 2014",Illinois,Chicago,"1900 block of S Trumbull Ave",1,1,N/A
268971,"December 25, 2014",California,Coachella,"83600 block of Shadowrock Lane",1,0,N/A
268964,"December 25, 2014",California,Compton,"1450 block of West 154th Street",1,0,N/A
268940,"December 25, 2014",California,Strathmore,"18800 block of Avenue 204",1,0,N/A
269929,"December 25, 2014",Louisiana,Lafayette,"100 block of Elenore St.",1,1,N/A
268893,"December 25, 2014","South Carolina",Charleston,"Jackson Street and Hanover Street",1,0,N/A
272243,"December 25, 2014",Mississippi,Hazlehurst,"MS 28",1,0,N/A
268849,"December 25, 2014","New York",Queens,"126th Street",1,0,N/A
268557,"December 24, 2014","District of Columbia",Washington,"30th St SE and Naylor Rd SE",1,0,N/A
309628,"December 24, 2014",Georgia,Decatur,"Terrace Trail",1,0,N/A
268598,"December 24, 2014",Missouri,"Saint Louis","18th and Pine",1,3,N/A
268631,"December 24, 2014",Texas,Houston,"4130  Woodwind Lane",1,0,N/A
268938,"December 24, 2014",Texas,Houston,"11309  Homestead",1,0,N/A
268998,"December 24, 2014",Arizona,Phoenix,"23rd and Broadway Road",1,0,N/A
269116,"December 24, 2014","North Carolina",Reidsville,"8350 U.S. 158 West",1,0,N/A
269207,"December 24, 2014",Nebraska,"La Vista","72nd Street and Giles Rd",1,1,N/A
1164786,"December 24, 2014",Arkansas,Harrison,"E Bunn St",2,0,N/A
270257,"December 24, 2014","New York",Manhattan,"Saint Nicholas Avenue",1,0,N/A
269935,"December 24, 2014",Louisiana,Gonzales,"Josh Brown Rd",1,1,N/A
269294,"December 24, 2014","District of Columbia",Washington,"1600 block of Maryland Ave NE",1,0,N/A
269702,"December 24, 2014",Illinois,Warsaw,"245 Underwood",2,0,N/A
270460,"December 24, 2014","South Carolina",Dalzell,"4900 block of Live Oak Road",1,0,N/A
268574,"December 24, 2014","District of Columbia",Washington,"2600 block of Sherman Ave NW",1,0,N/A
270981,"December 24, 2014",Texas,Irving,Pinemont,1,0,N/A
269407,"December 24, 2014","New York",Andover,"3860 Swain Hill Road",1,0,N/A
268569,"December 24, 2014","District of Columbia",Washington,"1200 block of Stevens Rd SE",1,0,N/A
268567,"December 24, 2014","District of Columbia",Washington,"3910 14th St NW",1,0,N/A
268426,"December 24, 2014","South Carolina",Anderson,I-85,1,1,N/A
268973,"December 24, 2014",Texas,"San Antonio","200 block of Kenmar Dr.",1,0,N/A
268363,"December 24, 2014",Louisiana,Gretna,"197 Westbank Expy Ste 33",1,0,N/A
268942,"December 24, 2014",Mississippi,Brookhaven,N/A,1,0,N/A
269410,"December 24, 2014","New York",Buffalo,"50 block of Klaus St",1,0,N/A
268571,"December 24, 2014",Florida,"Delray Beach","300 block of Franklin Club Dr",1,0,N/A
269962,"December 24, 2014",Arkansas,"Little Rock","2720 E. Broadway",1,0,N/A
269960,"December 24, 2014",Arkansas,"Little Rock",N/A,1,0,N/A
269725,"December 24, 2014","District of Columbia",Washington,"2800 block of Alabama Ave SE",1,0,N/A
270099,"December 24, 2014",Alabama,Montgomery,"2300 block of East Fifth Street",1,0,N/A
471229,"December 24, 2014",Michigan,Detroit,"Carlisle and Redmond",1,1,N/A
269919,"December 24, 2014",Louisiana,Gray,"300 block of Gaidry Street",1,0,N/A
268634,"December 24, 2014",Texas,Houston,"Homestead and Annunciation",1,0,N/A
269479,"December 24, 2014",Iowa,Waterloo,"302 E. 10th Street",1,0,N/A
268579,"December 24, 2014","District of Columbia",Washington,"845 Bladensburg Rd NE",1,0,N/A
268603,"December 24, 2014",Missouri,"Saint Louis","Cates and North Kingshighway",1,0,N/A
268858,"December 24, 2014",Missouri,"Saint Louis","800 block of Clarendon Avenue",1,0,N/A
269365,"December 24, 2014","New York",Syracuse,"110 Wood Avenue",1,0,N/A
268613,"December 24, 2014",Maryland,Baltimore,"Druid Hill Avenue and Cloverdale Road",1,0,N/A
268605,"December 24, 2014",Missouri,"Saint Louis","Enright and Kingshighway",1,0,N/A
269332,"December 24, 2014",Pennsylvania,Lebanon,"400 block of North Second Street",1,0,N/A
269608,"December 24, 2014",Georgia,Jasper,"Bethany Rd",1,0,N/A
269197,"December 23, 2014",Tennessee,Memphis,"1500 block of Havana",1,0,N/A
270363,"December 23, 2014",Texas,Houston,"8751 Broadway St",1,0,N/A
268962,"December 23, 2014",California,"Santa Ana","500 block of South Sullivan Street",1,0,N/A
268454,"December 23, 2014",Florida,Tampa,"1715 N. 50th St.",1,0,N/A
268492,"December 23, 2014",Michigan,Howell,"5000 block of Cedar Lake Rd",1,1,N/A
268232,"December 23, 2014",Tennessee,Memphis,"2300 block of Devoy Avenue",1,0,N/A
268067,"December 23, 2014","New Mexico",Albuquerque,"4001 Montgomery NE",1,0,N/A
267792,"December 23, 2014",Kentucky,Winchester,"260 Oxford Drive",1,3,N/A
268190,"December 23, 2014",Illinois,Chicago,"7800 block of South Lowe Avenue",1,0,N/A
268126,"December 23, 2014",Missouri,Berkeley,"6800 North Hanley Road",1,0,N/A
278430,"December 23, 2014","South Carolina",Lancaster,"180 Clyburn Drive",1,0,N/A
269133,"December 23, 2014",Texas,Houston,"7518 El Rancho",2,0,N/A
267634,"December 23, 2014",California,Compton,"South White Avenue and East Rose Street",1,0,N/A
267587,"December 23, 2014","New Mexico","Las Cruces",N/A,1,0,N/A
267704,"December 23, 2014",Texas,"Corpus Christi","2230 Saratoga Boulevard",1,0,N/A
267944,"December 23, 2014",Missouri,"Saint Louis","5400 block of Ridge",1,1,N/A
268182,"December 23, 2014",Illinois,Chicago,"400 block of North Lawler Avenue",1,0,N/A
268166,"December 23, 2014",Illinois,Chicago,"1100 block of North Leclaire Avenue",1,0,N/A
268374,"December 23, 2014","District of Columbia",Washington,"900 block of Delafield Pl NW",1,0,N/A
268187,"December 23, 2014",Illinois,Chicago,"457 E. 79th St",1,0,N/A
269942,"December 23, 2014",Louisiana,"Baton Rouge","Choctaw Drive",1,0,N/A
280616,"December 23, 2014",Georgia,Savannah,"GA 204",1,0,N/A
268899,"December 23, 2014",Louisiana,Alexandria,N/A,1,0,N/A
268867,"December 23, 2014",Mississippi,Clarksdale,"1000 S State St",1,2,N/A
267567,"December 23, 2014",Texas,"Fort Worth","4818 E. Lancaster Ave.",1,0,N/A
267631,"December 23, 2014",California,Burbank,"CA-134 and Forest Lawn Dr",1,0,N/A
268861,"December 23, 2014",Louisiana,Westwego,"900 block of N. Claiborne Parkwa",1,1,N/A
268116,"December 23, 2014",Texas,Houston,"Broadway and Morley",1,0,N/A
268016,"December 23, 2014",Mississippi,Jackson,"Oakhurst Drive",1,0,N/A
267971,"December 23, 2014",Missouri,"Saint Louis","2800 block of Dayton Street",1,0,N/A
267604,"December 23, 2014",Oregon,Reedsport,"Highway 101",1,0,N/A
269268,"December 23, 2014",Florida,Miami,"8746 NW 24th Ave",1,0,N/A
267214,"December 22, 2014",Indiana,"Fort Wayne","2100 block of Eden Street",1,0,N/A
269261,"December 22, 2014",Arizona,Yuma,"1700 block of South Sunridge Drive",2,0,N/A
267913,"December 22, 2014","New Jersey","Atlantic City","1200 block of Adriatic Avenue",1,0,N/A
267890,"December 22, 2014","New Jersey",Newark,"Passaic Street",1,1,N/A
266957,"December 22, 2014",Kentucky,Cynthiana,"200 block of Monroe Lane",1,0,N/A
269200,"December 22, 2014",Pennsylvania,Harrisburg,"16th and Walnut streets",1,0,N/A
267259,"December 22, 2014","North Carolina",Benson,"Coats Circle",1,0,N/A
267402,"December 22, 2014",Tennessee,Memphis,"4200 block of Wales Avenue",1,0,N/A
267808,"December 22, 2014",Missouri,Belton,"Springdale Drive",1,0,N/A
267186,"December 22, 2014",Kentucky,Independence,"Carol Ann Lane and Cody Road",1,0,N/A
267198,"December 22, 2014",Indiana,Indianapolis,"32nd Street and Station Street",1,0,N/A
267727,"December 22, 2014","New York",Coram,N/A,1,0,N/A
267100,"December 22, 2014",Virginia,Richmond,"Westover Hills Boulevard",1,0,N/A
279308,"December 22, 2014",Michigan,Detroit,"East Grand Boulevard",1,0,N/A
271194,"December 22, 2014",Michigan,Lansing,"1200 block of Deerpath Lane",1,0,N/A
270521,"December 22, 2014",Ohio,Cleveland,"East 127th Street and Brackland",1,0,N/A
267540,"December 22, 2014",Ohio,"New Paris","7800 block of New Paris Gettysburg Road",2,1,N/A
268463,"December 22, 2014",Florida,Lakeland,"2804 Kathryn Ave.",2,0,N/A
267196,"December 22, 2014",Indiana,Indianapolis,"700 block Roche St.",1,0,N/A
268282,"December 22, 2014",Michigan,Detroit,"Charlevoix and Philip",1,3,N/A
267653,"December 22, 2014",Georgia,Americus,"104 Price Street",2,3,N/A
268673,"December 22, 2014",Georgia,Blackshear,"U.S. 84",1,0,N/A
267552,"December 22, 2014",Texas,"San Antonio","200 block of Ada St.",2,0,N/A
